kNN	integer_encoded	scaling	0.2597402597402597	0.13270735907909997	0.7385321100917431	0.38961038961038963	0.19480519480519481	0.5504025974025973
logistic_regression	integer_encoded	scaling	0.30678466076696165	0.06750936888742817	0.6406727828746177	0.2810810810810811	0.33766233766233766	0.5358311688311688
random_forest	integer_encoded	scaling	0.3054545454545455	0.1253590645410503	0.7079510703363915	0.34710743801652894	0.2727272727272727	0.5573636363636363
kNN	pybiomed	scaling	0.4039735099337748	0.22521402037249616	0.7247706422018348	0.41216216216216217	0.3961038961038961	0.6110519480519481
logistic_regression	pybiomed	scaling	0.45882352941176474	0.2732136497095887	0.7186544342507645	0.41935483870967744	0.5064935064935064	0.6452467532467533
random_forest	pybiomed	scaling	0.0625	0.13558745750975137	0.7706422018348624	0.8333333333333334	0.032467532467532464	0.5152337662337663
kNN	protparam	scaling	0.22295081967213115	-0.0133115905043983	0.6376146788990825	0.2251655629139073	0.22077922077922077	0.4933896103896104
logistic_regression	protparam	scaling	0.37554585152838427	0.1041605818617951	0.5626911314984709	0.28289473684210525	0.5584415584415584	0.5612207792207793
random_forest	protparam	scaling	0.503030303030303	0.3376772866864635	0.7492354740061162	0.4715909090909091	0.538961038961039	0.6764805194805195
kNN	bert	scaling	0.37414965986394555	0.1935855964408734	0.7186544342507645	0.39285714285714285	0.35714285714285715	0.5935714285714285
logistic_regression	bert	scaling	0.555223880597015	0.4058016765072297	0.77217125382263	0.5138121546961326	0.6038961038961039	0.713948051948052
random_forest	bert	scaling	0.4936708860759493	0.33270217936490104	0.7553516819571865	0.48148148148148145	0.5064935064935064	0.6692467532467532
kNN	seqvec	scaling	0.36054421768707484	0.17601377408524102	0.7125382262996942	0.37857142857142856	0.34415584415584416	0.5850779220779221
logistic_regression	seqvec	scaling	0.5653206650831353	0.4115326030666116	0.7201834862385321	0.44569288389513106	0.7727272727272727	0.7383636363636363
random_forest	seqvec	scaling	0.5185185185185185	0.350420233442069	0.7415902140672783	0.4619289340101523	0.5909090909090909	0.6894545454545454
kNN	sapiens	scaling	0.2755905511811024	0.10705519150891567	0.7147286821705426	0.3333333333333333	0.2348993288590604	0.546885148300498
logistic_regression	sapiens	scaling	0.4733727810650887	0.27608517470733257	0.586046511627907	0.33519553072625696	0.8053691275167785	0.6627652089196796
random_forest	sapiens	scaling	0.2149532710280374	0.09756691688226002	0.7395348837209302	0.35384615384615387	0.15436241610738255	0.534842498376272
kNN	onehot	scaling	0.37918215613382905	0.22614083303680652	0.7442572741194488	0.4434782608695652	0.33116883116883117	0.6014561590713895
logistic_regression	onehot	scaling	0.44	0.2422336446176824	0.6998468606431854	0.39285714285714285	0.5	0.6307615230460922
random_forest	onehot	scaling	0.4506329113924051	0.2404437927193691	0.667687595712098	0.36929460580912865	0.577922077922078	0.6366564297426021
multilayer_perceptron	integer_encoded	scaling	0.21551724137931033	0.0737540107106325	0.7217125382262997	0.32051282051282054	0.16233766233766234	0.5281688311688313
SVM	integer_encoded	scaling	0.33608815426997246	0.09108423074945018	0.6314984709480123	0.291866028708134	0.3961038961038961	0.550051948051948
gradient_boosting	integer_encoded	scaling	0.11398963730569948	0.027644021155673434	0.7385321100917431	0.28205128205128205	0.07142857142857142	0.5077142857142857
multilayer_perceptron	pybiomed	scaling	0.4360902255639098	0.30253840428085327	0.7706422018348624	0.5178571428571429	0.37662337662337664	0.6343116883116883
SVM	pybiomed	scaling	0.4384384384384384	0.2493540269948966	0.7140672782874617	0.40782122905027934	0.474025974025974	0.631012987012987
gradient_boosting	pybiomed	scaling	0.23809523809523808	0.15214747023889333	0.7553516819571865	0.44642857142857145	0.16233766233766234	0.5501688311688312
multilayer_perceptron	protparam	scaling	0.11206896551724138	-0.05967648169532506	0.6850152905198776	0.16666666666666666	0.08441558441558442	0.47720779220779225
SVM	protparam	scaling	0.37410071942446044	0.06915767253007632	0.46788990825688076	0.25870646766169153	0.6753246753246753	0.5396623376623377
gradient_boosting	protparam	scaling	0.20765027322404372	0.21307313584328796	0.7782874617737003	0.6551724137931034	0.12337662337662338	0.5516883116883117
multilayer_perceptron	bert	scaling	0.5232974910394266	0.39929578940888927	0.7966360856269113	0.584	0.474025974025974	0.6850129870129871
SVM	bert	scaling	0.5766233766233765	0.42679063204771	0.7507645259938838	0.4805194805194805	0.7207792207792207	0.7403896103896104
gradient_boosting	bert	scaling	0.2079207920792079	0.13400590755009956	0.7553516819571865	0.4375	0.13636363636363635	0.5411818181818181
multilayer_perceptron	seqvec	scaling	0.4920634920634921	0.3930016430625335	0.8042813455657493	0.6326530612244898	0.4025974025974026	0.6652987012987013
SVM	seqvec	scaling	0.5098039215686274	0.3340957284860772	0.617737003058104	0.3651685393258427	0.8441558441558441	0.6960779220779221
gradient_boosting	seqvec	scaling	0.11764705882352941	0.14538462549210387	0.7706422018348624	0.625	0.06493506493506493	0.5264675324675324
multilayer_perceptron	sapiens	scaling	0.2815533980582524	0.20518742569749915	0.7705426356589147	0.5087719298245614	0.19463087248322147	0.5690896297899979
SVM	sapiens	scaling	0.4814004376367615	0.28610281029783075	0.6325581395348837	0.35714285714285715	0.738255033557047	0.6695307425849751
gradient_boosting	sapiens	scaling	0.03846153846153846	0.0490988728844545	0.7674418604651163	0.42857142857142855	0.020134228187919462	0.5060348560294436
multilayer_perceptron	onehot	scaling	0.40336134453781514	0.30373874641530857	0.7825421133231241	0.5714285714285714	0.3116883116883117	0.6197720115555787
SVM	onehot	scaling	0.4450261780104713	0.23632441824916076	0.6753445635528331	0.37280701754385964	0.551948051948052	0.6326874528277334
gradient_boosting	onehot	scaling	0.1894736842105263	0.1503097437970043	0.7641653905053599	0.5	0.11688311688311688	0.5404054862972698
