kNN	integer_encoded	scaling	0.2809917355371901	0.13124680094234	0.7402985074626866	0.34	0.23943661971830985	0.5572183098591549
logistic_regression	integer_encoded	scaling	0.32028469750889677	0.13996465091406776	0.7149253731343284	0.3237410071942446	0.31690140845070425	0.5694355527102006
random_forest	integer_encoded	scaling	0.3710144927536232	0.16669875508378557	0.6761194029850747	0.31527093596059114	0.4507042253521127	0.5937233247972685
multilayer_perceptron	integer_encoded	scaling	0.1894736842105263	0.11083724913980897	0.7701492537313432	0.375	0.1267605633802817	0.53497119078105
SVM	integer_encoded	scaling	0.33644859813084116	0.1325759026448536	0.682089552238806	0.3016759776536313	0.38028169014084506	0.5717696329492103
gradient_boosting	integer_encoded	scaling	0.14444444444444446	0.07809820157550447	0.7701492537313432	0.34210526315789475	0.09154929577464789	0.5221004054630816
kNN	pybiomed	scaling	0.3693379790940767	0.1974895120881548	0.7298507462686568	0.36551724137931035	0.3732394366197183	0.599498506188647
logistic_regression	pybiomed	scaling	0.46760563380281694	0.29689898254823616	0.7179104477611941	0.38967136150234744	0.5845070422535211	0.6691474605207
random_forest	pybiomed	scaling	0.12903225806451613	0.19181575590324276	0.7985074626865671	0.7692307692307693	0.07042253521126761	0.5323703585147246
multilayer_perceptron	pybiomed	scaling	0.1686746987951807	0.17516074583093857	0.7940298507462686	0.5833333333333334	0.09859154929577464	0.5398260776781905
SVM	pybiomed	scaling	0.4457831325301205	0.27330645340619847	0.7253731343283583	0.3894736842105263	0.5211267605633803	0.6507148954332053
gradient_boosting	pybiomed	scaling	0.1420118343195266	0.1165791182916154	0.7835820895522388	0.4444444444444444	0.08450704225352113	0.5280489756722151
kNN	protparam	scaling	0.2246376811594203	0.023738442613276012	0.6805970149253732	0.23134328358208955	0.21830985915492956	0.511617050789586
logistic_regression	protparam	scaling	0.3446601941747573	0.10257196838362825	0.5970149253731343	0.26296296296296295	0.5	0.5615530303030303
random_forest	protparam	scaling	0.47297297297297297	0.3243016852021605	0.7671641791044777	0.45454545454545453	0.49295774647887325	0.666933418693982
multilayer_perceptron	protparam	scaling	0.027027027027027032	0.02823573021466821	0.7850746268656716	0.3333333333333333	0.014084507042253521	0.503254374733248
SVM	protparam	scaling	0.348294434470377	0.06803264440063815	0.4582089552238806	0.23373493975903614	0.6830985915492958	0.5404129321382842
gradient_boosting	protparam	scaling	0.2755102040816327	0.20869050951347962	0.7880597014925373	0.5	0.19014084507042253	0.5695022407170295
kNN	bert	scaling	0.39862542955326463	0.23203270719252378	0.7388059701492538	0.38926174496644295	0.4084507042253521	0.6180511096884336
logistic_regression	bert	scaling	0.48562300319488816	0.3330367449081062	0.7597014925373134	0.4444444444444444	0.5352112676056338	0.6776435125906957
random_forest	bert	scaling	0.4518828451882846	0.34708833658433547	0.8044776119402985	0.5567010309278351	0.38028169014084506	0.6494211481007255
multilayer_perceptron	bert	scaling	0.3947368421052632	0.292319129716645	0.7940298507462686	0.5232558139534884	0.31690140845070425	0.6196249466495946
SVM	bert	scaling	0.49025069637883	0.3278510522898717	0.7268656716417911	0.4055299539170507	0.6197183098591549	0.6877000640204864
gradient_boosting	bert	scaling	0.2912621359223301	0.20421082985974917	0.7820895522388059	0.46875	0.2112676056338028	0.5734368331199317
kNN	seqvec	scaling	0.37341772151898733	0.18425963778005172	0.7044776119402985	0.3390804597701149	0.4154929577464789	0.5988449637217244
logistic_regression	seqvec	scaling	0.5347593582887701	0.390167828019818	0.7402985074626866	0.43103448275862066	0.704225352112676	0.727112676056338
random_forest	seqvec	scaling	0.5192307692307693	0.3774231503437555	0.7761194029850746	0.4764705882352941	0.5704225352112676	0.7009309645753308
multilayer_perceptron	seqvec	scaling	0.46715328467153283	0.3307699596442059	0.7820895522388059	0.48484848484848486	0.4507042253521127	0.660958173282117
SVM	seqvec	scaling	0.5064377682403434	0.3605172553847436	0.6567164179104478	0.36419753086419754	0.8309859154929577	0.7204172001707213
gradient_boosting	seqvec	scaling	0.14634146341463414	0.15036677920304162	0.7910447761194029	0.5454545454545454	0.08450704225352113	0.5327838241570636
kNN	sapiens	scaling	0.2845849802371541	0.11818936197563601	0.7261724659606656	0.3157894736842105	0.2589928057553957	0.5547837591995368
logistic_regression	sapiens	scaling	0.45119305856832975	0.2695177626446385	0.6172465960665658	0.32298136645962733	0.7482014388489209	0.665288458888062
random_forest	sapiens	scaling	0.28272251308900526	0.22152903263356355	0.7927382753403933	0.5192307692307693	0.19424460431654678	0.5731759420050168
multilayer_perceptron	sapiens	scaling	0.3157894736842105	0.18798384977390434	0.7639939485627837	0.4044943820224719	0.2589928057553957	0.5787301193527936
SVM	sapiens	scaling	0.45842696629213475	0.2803318587934677	0.6354009077155824	0.3333333333333333	0.7338129496402878	0.6715041759695692
gradient_boosting	sapiens	scaling	0.0794701986754967	0.09667059714805752	0.789712556732224	0.5	0.04316546762589928	0.5158356073761681
kNN	onehot	scaling	0.34415584415584416	0.1503528517218752	0.6980568011958147	0.3192771084337349	0.3732394366197183	0.579409092123901
logistic_regression	onehot	scaling	0.45625	0.291335556671552	0.7399103139013453	0.4101123595505618	0.5140845070422535	0.657421760162493
random_forest	onehot	scaling	0.42492917847025496	0.2376880400680233	0.6965620328849028	0.35545023696682465	0.528169014084507	0.6350522489777374
multilayer_perceptron	onehot	scaling	0.3493449781659389	0.2340306894297097	0.7772795216741405	0.45977011494252873	0.28169014084507044	0.596253040062004
SVM	onehot	scaling	0.4069767441860465	0.21597192623552322	0.695067264573991	0.3465346534653465	0.49295774647887325	0.6212416815885826
gradient_boosting	onehot	scaling	0.20487804878048782	0.09547056697265974	0.7563527653213752	0.3333333333333333	0.14788732394366197	0.5340954646283774
