kNN	integer_encoded	scaling	0.25	0.09465060674577605	0.7365853658536585	0.2872340425531915	0.22131147540983606	0.5427044192465001
logistic_regression	integer_encoded	scaling	0.29801324503311255	0.08327832446713689	0.6552845528455284	0.25	0.36885245901639346	0.5475093938083996
random_forest	integer_encoded	scaling	0.3696369636963696	0.17978798445640362	0.6894308943089431	0.30939226519337015	0.45901639344262296	0.602733348851129
multilayer_perceptron	integer_encoded	scaling	0.2589285714285714	0.0960964155216737	0.7300813008130081	0.28431372549019607	0.23770491803278687	0.5448159478602068
SVM	integer_encoded	scaling	0.2765273311897106	0.048671655679454764	0.6341463414634146	0.2275132275132275	0.3524590163934426	0.528156485884348
gradient_boosting	integer_encoded	scaling	0.17857142857142855	0.09106039661519379	0.775609756097561	0.32608695652173914	0.12295081967213115	0.5300352475642603
kNN	pybiomed	scaling	0.3474903474903475	0.17465160091861803	0.7252032520325203	0.3284671532846715	0.36885245901639346	0.5911199414757424
logistic_regression	pybiomed	scaling	0.4674329501915709	0.3258708282352775	0.7739837398373983	0.43884892086330934	0.5	0.6708924949290062
random_forest	pybiomed	scaling	0.21621621621621623	0.21970902397565426	0.8113821138211382	0.6153846153846154	0.13114754098360656	0.5554317826621886
multilayer_perceptron	pybiomed	scaling	0.0	0.0	0.8016260162601626	0.0	0.0	0.5
SVM	pybiomed	scaling	0.4602510460251046	0.3302615375780881	0.7902439024390244	0.4700854700854701	0.45081967213114754	0.6625295115219632
gradient_boosting	pybiomed	scaling	0.19753086419753088	0.13335655981179115	0.7886178861788617	0.4	0.13114754098360656	0.5412329997007281
kNN	protparam	scaling	0.25333333333333335	0.0241813983044788	0.6357723577235772	0.21348314606741572	0.3114754098360656	0.5137498753034284
logistic_regression	protparam	scaling	0.37142857142857144	0.1669058571629735	0.6422764227642277	0.2850877192982456	0.5327868852459017	0.6010790410002328
random_forest	protparam	scaling	0.42696629213483145	0.2712304737829745	0.751219512195122	0.3931034482758621	0.4672131147540984	0.6443570644764407
multilayer_perceptron	protparam	scaling	0.06201550387596899	0.10037865133985245	0.8032520325203252	0.5714285714285714	0.03278688524590164	0.5133508462740665
