kNN	integer_encoded	scaling	0.40909090909090906	0.1290330868918777	0.29347826086956524	1.0	0.2571428571428571	0.6285714285714286	../data/evaluations/5x2cv/training_split_42_a/models/kNN_integer_encoded_scaling.pkl
logistic_regression	integer_encoded	scaling	0.4405286343612334	0.030413827858408828	0.30978260869565216	0.9615384615384616	0.2857142857142857	0.5317460317460316	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_integer_encoded_scaling.pkl
random_forest	integer_encoded	scaling	0.495798319327731	-0.048773448773448774	0.34782608695652173	0.9365079365079365	0.33714285714285713	0.4463492063492064	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_integer_encoded_scaling.pkl
multilayer_perceptron	integer_encoded	scaling	0.39090909090909093	0.011788207938270309	0.2717391304347826	0.9555555555555556	0.24571428571428572	0.5117460317460317	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_integer_encoded_scaling.pkl
SVM	integer_encoded	scaling	0.5289256198347108	0.014514415950005117	0.3804347826086957	0.9552238805970149	0.3657142857142857	0.5161904761904762	../data/evaluations/5x2cv/training_split_42_a/models/SVM_integer_encoded_scaling.pkl
gradient_boosting	integer_encoded	scaling	0.17616580310880828	-0.010141264388994719	0.1358695652173913	0.9444444444444444	0.09714285714285714	0.493015873015873	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_integer_encoded_scaling.pkl
kNN	pybiomed	scaling	0.40707964601769914	-0.14104241572366266	0.2717391304347826	0.9019607843137255	0.26285714285714284	0.35365079365079366	../data/evaluations/5x2cv/training_split_42_a/models/kNN_pybiomed_scaling.pkl
logistic_regression	pybiomed	scaling	0.5587044534412956	0.026937401188058954	0.4076086956521739	0.9583333333333334	0.3942857142857143	0.5304761904761905	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_pybiomed_scaling.pkl
random_forest	pybiomed	scaling	0.2549019607843137	-0.10936739349500811	0.17391304347826086	0.896551724137931	0.14857142857142858	0.40761904761904766	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_pybiomed_scaling.pkl
multilayer_perceptron	pybiomed	scaling	0.5587044534412956	0.026937401188058954	0.4076086956521739	0.9583333333333334	0.3942857142857143	0.5304761904761905	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_pybiomed_scaling.pkl
SVM	pybiomed	scaling	0.5528455284552846	0.0244743168073722	0.40217391304347827	0.9577464788732394	0.38857142857142857	0.5276190476190477	../data/evaluations/5x2cv/training_split_42_a/models/SVM_pybiomed_scaling.pkl
gradient_boosting	pybiomed	scaling	0.23115577889447236	0.013012000972647108	0.16847826086956522	0.9583333333333334	0.13142857142857142	0.5101587301587301	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_pybiomed_scaling.pkl
kNN	protparam	scaling	0.415929203539823	-0.08474782897061725	0.2826086956521739	0.9215686274509803	0.26857142857142857	0.4120634920634921	../data/evaluations/5x2cv/training_split_42_a/models/kNN_protparam_scaling.pkl
logistic_regression	protparam	scaling	0.6909090909090908	-0.00549857399228215	0.5380434782608695	0.95	0.5428571428571428	0.49365079365079356	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_protparam_scaling.pkl
random_forest	protparam	scaling	0.564516129032258	0.029391794368604705	0.41304347826086957	0.958904109589041	0.4	0.5333333333333333	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_protparam_scaling.pkl
multilayer_perceptron	protparam	scaling	0.06593406593406594	-0.086618256560326	0.07608695652173914	0.8571428571428571	0.03428571428571429	0.46158730158730155	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_protparam_scaling.pkl
SVM	protparam	scaling	0.7075812274368231	0.050144591400880435	0.5597826086956522	0.9607843137254902	0.56	0.5577777777777778	../data/evaluations/5x2cv/training_split_42_a/models/SVM_protparam_scaling.pkl
gradient_boosting	protparam	scaling	0.2647058823529412	-0.04021412750503735	0.18478260869565216	0.9310344827586207	0.15428571428571428	0.4660317460317461	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_protparam_scaling.pkl
kNN	bert	scaling	0.5163934426229507	-0.13662601021279464	0.358695652173913	0.9130434782608695	0.36	0.3466666666666667	../data/evaluations/5x2cv/training_split_42_a/models/kNN_bert_scaling.pkl
logistic_regression	bert	scaling	0.6259541984732825	-0.03757809799716657	0.4673913043478261	0.9425287356321839	0.4685714285714286	0.45650793650793653	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_bert_scaling.pkl
random_forest	bert	scaling	0.4830508474576271	-0.05439811543016617	0.33695652173913043	0.9344262295081968	0.32571428571428573	0.4406349206349206	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_bert_scaling.pkl
multilayer_perceptron	bert	scaling	0.4473684210526316	0.03296193026542888	0.31521739130434784	0.9622641509433962	0.2914285714285714	0.5346031746031746	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_bert_scaling.pkl
SVM	bert	scaling	0.6387832699619772	0.015352206215727943	0.483695652173913	0.9545454545454546	0.48	0.5177777777777778	../data/evaluations/5x2cv/training_split_42_a/models/SVM_bert_scaling.pkl
gradient_boosting	bert	scaling	0.2660098522167487	0.025925510616061728	0.19021739130434784	0.9642857142857143	0.15428571428571428	0.5215873015873016	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_bert_scaling.pkl
kNN	seqvec	scaling	0.39090909090909093	0.011788207938270309	0.2717391304347826	0.9555555555555556	0.24571428571428572	0.5117460317460317	../data/evaluations/5x2cv/training_split_42_a/models/kNN_seqvec_scaling.pkl
logistic_regression	seqvec	scaling	0.6015625	-0.0019310638737285225	0.44565217391304346	0.9506172839506173	0.44	0.49777777777777776	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_seqvec_scaling.pkl
random_forest	seqvec	scaling	0.564516129032258	0.029391794368604705	0.41304347826086957	0.958904109589041	0.4	0.5333333333333333	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_seqvec_scaling.pkl
multilayer_perceptron	seqvec	scaling	0.46753246753246747	0.04047619047619048	0.33152173913043476	0.9642857142857143	0.30857142857142855	0.5431746031746031	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_seqvec_scaling.pkl
SVM	seqvec	scaling	0.7142857142857142	0.006916582068739604	0.5652173913043478	0.9523809523809523	0.5714285714285714	0.5079365079365079	../data/evaluations/5x2cv/training_split_42_a/models/SVM_seqvec_scaling.pkl
gradient_boosting	seqvec	scaling	0.18556701030927836	-0.005850383029802633	0.14130434782608695	0.9473684210526315	0.10285714285714286	0.4958730158730158	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_seqvec_scaling.pkl
kNN	sapiens	scaling	0.4247787610619469	-0.028453242217571856	0.29347826086956524	0.9411764705882353	0.2742857142857143	0.4704761904761905	../data/evaluations/5x2cv/training_split_42_a/models/kNN_sapiens_scaling.pkl
logistic_regression	sapiens	scaling	0.6666666666666666	-0.017812147040841962	0.5108695652173914	0.9473684210526315	0.5142857142857142	0.4793650793650793	../data/evaluations/5x2cv/training_split_42_a/models/logistic_regression_sapiens_scaling.pkl
random_forest	sapiens	scaling	0.3364485981308411	-0.06735029056737554	0.22826086956521738	0.9230769230769231	0.2057142857142857	0.43619047619047624	../data/evaluations/5x2cv/training_split_42_a/models/random_forest_sapiens_scaling.pkl
multilayer_perceptron	sapiens	scaling	0.4107142857142857	-0.0343888597134245	0.2826086956521739	0.9387755102040817	0.26285714285714284	0.4647619047619048	../data/evaluations/5x2cv/training_split_42_a/models/multilayer_perceptron_sapiens_scaling.pkl
SVM	sapiens	scaling	0.6415094339622641	-0.030134724444093982	0.483695652173913	0.9444444444444444	0.4857142857142857	0.4650793650793651	../data/evaluations/5x2cv/training_split_42_a/models/SVM_sapiens_scaling.pkl
gradient_boosting	sapiens	scaling	0.2980769230769231	-0.025343852133926634	0.20652173913043478	0.9393939393939394	0.17714285714285713	0.4774603174603174	../data/evaluations/5x2cv/training_split_42_a/models/gradient_boosting_sapiens_scaling.pkl
